CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt
716568708,0,47,1,2,1,0,36,6,2,2726,0,2726,0.844,1099
828281733,0,43,0,4,5,0,39,3,3,14881,848,14033,0.762,1408
717229158,0,36,1,4,2,0,36,6,3,1628,969,659,0.999,1893
715915458,0,47,1,2,1,0,34,5,2,3156,1644,1512,1.052,1151
819129858,0,46,1,2,1,0,41,5,0,4745,1270,3475,0.93,1519
713441958,0,46,0,2,5,0,36,5,2,19727,1785,17942,0.572,1245
719091333,0,52,0,0,3,0,36,3,2,22720,793,21927,0.685,1102
708666258,0,43,0,4,2,0,36,5,0,8129,1799,6330,0.566,1402
714914583,0,40,1,4,1,0,27,6,3,3751,1521,2230,0.974,1060
714363858,0,54,1,4,1,0,36,3,3,1594,1411,183,0.817,1459
721347408,0,55,1,1,1,0,43,4,0,2569,1403,1166,0.886,1456
809608533,0,49,1,4,0,0,44,6,2,18206,1586,16620,0.921,1439
772047183,0,45,0,4,2,0,34,6,3,3104,1766,1338,0.828,1353
714217908,0,49,0,3,2,0,41,5,2,2406,1560,846,0.751,1173
714819183,0,63,0,1,4,0,36,5,3,24571,1955,22616,1.174,1746
716455683,0,40,1,3,1,2,36,3,3,15534,726,14808,0.556,1279
710865633,0,41,1,2,1,1,33,4,0,12301,2250,10051,0.484,1307
752952108,0,37,0,4,4,0,26,6,3,2846,1818,1028,0.711,1473
712595433,0,58,0,2,5,0,49,6,3,9788,1794,7994,0.778,1805
714982383,0,55,0,2,3,0,36,4,3,7231,2381,4850,0.996,1421
813814008,0,53,1,1,1,0,48,6,2,2324,1576,748,0.728,1272
794545983,0,57,0,2,4,0,40,3,3,12208,1980,10228,0.616,1409
708288108,1,43,0,4,4,0,30,2,3,5639,1547,4092,1.087,647
715585158,0,58,0,1,3,0,46,3,2,10021,1617,8404,0.578,1275
810449883,0,64,0,0,1,0,56,6,0,2215,1915,300,0.794,1270
789863208,0,54,1,2,1,0,44,3,3,2027,1480,547,0.979,1702
715022133,0,53,0,2,3,0,47,6,2,6363,1162,5201,0.644,1256
712506708,0,39,1,3,1,0,25,6,2,3920,2008,1912,0.944,3178
715699983,0,56,0,3,3,0,36,5,3,9226,1233,7993,1.521,1626
818942433,0,54,1,4,1,0,49,6,1,9376,1288,8088,0.597,1562
712459233,0,59,1,1,2,0,46,5,3,1944,1346,598,1.052,1960
716545383,0,42,0,3,2,0,36,3,0,9599,1554,8045,1.087,1154
721144383,0,42,0,4,3,1,28,5,2,28202,843,27359,0.637,1629
821837958,0,43,0,3,4,0,39,3,1,24850,1662,23188,0.693,1226
804359133,0,55,0,0,5,0,49,5,3,3805,2233,1572,1.095,1743
713308683,0,52,0,1,4,0,37,5,2,2733,1306,1427,0.791,1139
788780958,0,46,0,1,2,0,27,6,3,12781,1253,11528,0.638,1073
717354558,1,57,0,2,5,0,40,3,3,3106,1120,1986,1.045,683
798473808,0,48,0,3,4,0,42,3,0,7477,0,7477,0.511,1159
712372158,0,45,0,4,5,0,33,6,3,34516,2086,32430,0.986,1859
715192308,0,48,0,2,5,0,36,6,2,29963,2094,27869,0.648,1205
708813033,0,47,0,1,2,0,36,5,0,6509,2033,4476,0.83,1409
714639783,1,42,0,3,3,0,34,3,3,13450,0,13450,0.742,1000
709311633,0,41,0,2,3,1,36,6,0,27000,0,27000,0.61,1209
709470858,0,51,0,4,5,1,31,5,1,34516,1254,33262,0.869,1366
717292758,0,55,1,2,1,0,47,5,2,6347,0,6347,0.466,1161
779241783,0,67,0,1,2,0,49,4,2,3106,1675,1431,0.781,1512
715205358,0,39,0,1,3,0,31,4,1,2536,913,1623,1.059,1750
778871508,0,54,0,3,3,0,35,6,0,13048,1954,11094,1.139,1170
779462433,0,55,1,2,1,0,37,3,1,2453,968,1485,1.081,2218
710147958,0,47,0,3,2,1,36,3,2,16138,1249,14889,1.01,1198
709864833,0,49,0,2,3,0,38,3,0,8077,1965,6112,0.637,1329
778868958,1,42,1,2,1,0,23,3,3,1929,1673,256,0.835,857
717276708,0,57,0,2,4,0,36,3,2,3127,2517,610,0.589,1470
710004933,0,44,0,5,3,0,36,3,2,8645,1454,7191,0.708,1435
753606108,0,56,0,3,3,0,49,3,3,1438.3,0,1438.3,0.503,1093
710940183,1,49,1,3,1,0,38,6,2,2185,0,2185,0.727,715
718927533,0,45,0,3,4,0,32,5,2,24487,2517,21970,0.912,1512
719337408,0,63,0,0,3,0,36,6,3,2567,0,2567,1.636,2399
772308408,0,44,0,3,4,0,33,6,3,4131,785,3346,0.543,906
712981383,0,44,1,4,1,1,37,3,2,10790,1930,8860,0.75,1052
790099758,0,40,0,3,2,0,33,4,3,6884,1001,5883,0.786,975
709547658,1,39,0,2,3,0,36,5,3,13961,1299,12662,0.842,783
778770783,0,42,0,4,4,0,30,6,0,29801,1916,27885,0.781,990
713134458,0,54,0,3,5,0,43,4,1,13219,0,13219,0.576,1097
712159083,1,58,1,4,1,0,46,2,3,2536,0,2536,0.917,901
713639958,0,46,1,4,1,0,36,5,1,9478,820,8658,0.64,1327
771180033,0,47,1,4,2,0,34,6,2,3502,1851,1651,2.023,1814
717916758,0,67,1,0,0,0,56,4,3,10509,2388,8121,0.777,1365
711089733,0,50,1,2,1,0,36,3,0,1491,0,1491,0.876,1058
716988633,0,55,0,0,3,0,46,6,2,9734,0,9734,0.785,1476
779031033,0,46,1,2,2,0,22,6,3,2305,1627,678,0.747,1230
716302383,0,47,1,4,2,0,36,3,3,14241,2081,12160,0.909,1581
718281408,0,36,1,2,2,0,25,3,2,4789,1257,3532,1.134,1534
721333233,0,40,0,4,3,0,34,4,3,23138,1727,21411,0.693,1612
794496033,0,57,0,2,4,0,38,6,3,23008,2280,20728,0.674,1302
710519433,0,48,0,1,4,0,36,3,0,3131,2517,614,0.602,1439
814995933,0,58,1,3,1,0,53,5,2,5798,1794,4004,0.564,1724
721469433,0,48,0,3,2,0,36,5,3,6880,1390,5490,1.205,1784
788386908,0,48,0,3,4,3,41,3,2,34516,1531,32985,0.862,1156
717198633,0,53,1,2,2,0,34,6,1,2075,1469,606,1.322,2556
767695083,0,50,0,2,4,0,44,3,0,4589,0,4589,0.845,1590
711791583,1,52,1,1,1,0,40,1,2,2317,0,2317,1.005,884
712315683,1,53,1,2,1,0,45,1,1,1981,1518,463,1.019,973
710038008,0,56,1,1,2,0,47,3,1,6038,0,6038,0.741,1447
789129033,0,44,0,5,4,0,32,5,2,14910,877,14033,0.772,1150
718349058,0,49,0,3,4,0,39,3,2,29659,1143,28516,0.512,1193
789842283,1,54,0,2,3,0,42,3,2,4320,0,4320,0.967,706
714513033,0,39,1,1,2,0,36,6,3,11213,0,11213,0.563,1257
714717483,0,39,1,3,0,0,29,5,2,26181,0,26181,0.913,1303
714900408,0,41,1,4,1,0,31,3,0,5773,0,5773,0.67,1306
719418933,1,53,0,2,4,0,36,1,3,4503,0,4503,0.659,748
720115683,0,47,0,3,4,0,36,6,2,29770,1565,28205,0.674,1774
779504058,0,46,1,2,1,0,28,5,1,5014,1910,3104,0.863,1209
795979833,0,53,1,1,1,0,47,6,2,3445,1074,2371,0.67,1074
717392358,0,60,0,1,4,0,50,6,2,23412,1078,22334,0.79,1786
718640508,0,59,1,0,1,0,46,4,2,3044,1611,1433,0.74,1456
803366358,0,38,0,1,3,0,29,5,1,14596,2192,12404,0.898,1300
709230708,0,56,0,4,1,0,36,3,2,3864,1654,2210,0.491,1470
781794708,1,35,0,3,4,0,29,2,3,17030,1911,15119,0.528,715
801383808,0,50,0,3,3,0,44,4,3,23090,839,22251,1.326,1198
710677608,0,53,0,2,4,0,36,4,0,29205,1208,27997,0.957,1556
708217758,0,63,0,2,3,0,49,5,3,14035,2061,11974,2.271,1606
714272658,1,43,1,2,1,0,24,2,2,2962,2517,445,1.046,929
717469158,0,46,0,2,4,0,30,6,0,18578,1385,17193,0.565,1606
711864783,0,61,0,1,3,0,46,5,2,2201,1138,1063,0.675,1199
719407983,0,37,1,0,1,0,25,4,2,2061,1483,578,1.362,2400
710665533,0,42,1,5,0,0,23,4,2,24602,1660,22942,0.588,1337
716804283,0,41,0,2,5,0,29,3,2,15911,896,15015,0.954,1270
767294658,1,56,0,2,5,0,50,2,3,16867,0,16867,0.885,654
709122483,0,56,0,3,3,0,37,3,0,2783,1526,1257,0.942,1909
708241233,1,52,1,3,1,0,47,3,2,2972,0,2972,1.035,922
717860358,0,40,1,3,2,0,36,5,2,5124,2235,2889,0.542,1158
789337233,0,63,0,1,2,0,53,6,2,2880,2362,518,0.89,1323
720902133,0,58,0,1,2,0,46,4,0,5579,0,5579,0.481,1025
721043058,0,58,0,4,3,0,44,5,3,12010,2149,9861,0.801,1700
711870333,0,46,0,2,4,0,36,6,3,34516,1597,32919,0.858,1628
708398283,0,37,1,1,2,0,29,5,2,4394,885,3509,1.04,1377
715878183,0,46,0,4,4,0,35,4,3,18325,723,17602,0.815,1517
719451483,0,46,1,4,1,0,37,5,2,3773,1972,1801,0.783,1528
709110633,0,41,0,1,4,0,29,5,3,21684,1748,19936,0.715,1329
721059033,0,48,1,3,2,0,40,4,2,1919,774,1145,0.965,1505
779912283,0,49,1,3,2,0,33,5,2,9995,1713,8282,0.96,1172
717701733,0,44,0,2,4,0,35,3,2,11910,2098,9812,1.16,1646
709913733,0,39,1,3,1,0,36,4,0,2279,1529,750,1.26,1693
718768158,0,57,0,1,2,0,48,3,2,3539,0,3539,0.781,1336
721375308,0,48,0,3,4,0,36,5,3,30579,1351,29228,0.759,1289
711374283,0,47,0,3,4,0,42,4,0,24480,1923,22557,0.505,1416
822893133,0,56,1,1,0,0,52,6,2,17561,0,17561,0.94,1608
778465533,0,54,1,0,1,0,40,3,2,1638,0,1638,0.75,1885
712138983,0,54,0,1,3,0,36,3,2,2947,2216,731,0.76,1744
716920908,0,52,0,4,4,0,42,6,0,5738,1112,4626,1.519,1922
708095133,0,43,0,4,5,0,34,5,2,33304,1833,31471,0.428,1448
711195558,0,59,0,1,2,0,48,6,3,7251,1603,5648,0.591,1300
772735758,0,44,0,1,0,0,34,6,0,2885,1895,990,0.387,1366
712024908,0,56,1,1,1,0,36,6,3,2641,1257,1384,0.891,1439
778239933,0,45,1,4,0,0,35,6,0,2801,2043,758,0.583,1241
714893733,0,55,0,1,4,0,45,3,3,16794,809,15985,1.566,1917
754886958,0,48,1,3,2,0,41,4,3,9336,1672,7664,0.696,1391
710104908,0,56,1,5,1,0,43,4,0,2763,2517,246,0.938,1246
710558883,0,41,0,3,3,0,36,5,2,17391,1044,16347,1.08,1248
713827383,0,65,1,1,1,0,36,3,0,3198,2493,705,0.665,1936
720267033,0,34,0,4,4,0,26,3,2,5100,1786,3314,1.06,2375
712049208,0,56,0,3,3,0,39,3,2,3955,2517,1438,0.484,1238
708688608,0,62,1,1,1,0,48,5,1,3140,1985,1155,1.346,1626
716223708,1,45,1,3,0,0,36,3,3,4028,710,3318,0.731,791
713217858,0,38,1,2,1,0,32,5,3,2264,0,2264,0.479,1204
819352983,0,49,0,3,5,0,44,5,2,21620,2008,19612,0.691,1300
711019308,0,58,0,2,3,0,45,3,0,6385,1535,4850,1.138,1612
768600558,0,41,1,4,2,0,31,4,3,2375,1658,717,0.638,1071
710202783,0,33,0,2,3,0,13,3,3,1963,1721,242,0.68,1378
712899333,0,47,1,4,1,0,37,6,2,4256,1084,3172,0.63,1100
767036433,0,56,1,1,1,0,49,5,0,5097,1152,3945,0.94,2052
793473033,0,51,0,1,3,0,45,3,3,3228,2517,711,0.949,1349
721232058,0,49,0,1,2,1,41,6,3,20231,977,19254,0.893,1215
719443683,1,50,0,1,5,0,39,3,3,27512,2137,25375,1.048,1149
715449333,0,55,1,3,2,0,47,5,0,1929,1540,389,1.142,2354
717998058,0,26,0,0,1,0,13,6,2,2585,2019,566,0.525,2644
779610033,1,58,0,1,4,0,47,3,3,12151,1799,10352,1.022,918
827332983,0,46,0,3,4,2,42,3,2,34516,2113,32403,0.618,1362
721183983,0,48,0,4,5,0,31,6,1,34516,1013,33503,0.575,1222
718426533,0,42,0,4,3,0,32,4,2,5504,0,5504,0.62,1364
710698233,0,37,0,4,4,0,28,4,2,10021,1203,8818,0.93,1463
780253533,0,63,1,0,1,0,49,5,0,3558,2318,1240,1.265,1631
793581933,0,50,0,3,2,1,44,4,4,19853,1513,18340,0.802,1878
719229708,0,41,1,1,2,0,31,6,2,4969,838,4131,0.591,1489
715158483,0,48,1,3,1,0,40,3,3,3117,1603,1514,1.167,1437
809296308,0,46,0,2,4,0,41,4,0,21526,2332,19194,0.755,1313
778176108,0,61,0,0,3,0,51,4,2,5504,1412,4092,0.722,1290
796532958,0,59,1,0,1,0,53,4,2,5512,1124,4388,1.391,1975
709345008,1,53,1,2,0,0,39,1,3,1438.3,0,1438.3,0.644,807
717049533,0,39,1,3,2,0,28,5,0,7262,1466,5796,0.512,1438
719366358,0,51,0,3,5,0,40,6,2,7319,1692,5627,0.701,1233
721417233,1,45,0,2,3,0,25,3,3,1438.3,0,1438.3,0.676,709
711622683,0,48,0,4,3,0,30,4,3,7712,1387,6325,0.861,1597
714578283,0,47,0,1,3,0,37,6,0,2053,0,2053,0.865,1283
769574883,0,41,0,2,2,0,32,3,3,12804,2517,10287,0.892,1101
717643608,0,48,0,4,4,0,36,3,2,26443,1601,24842,0.493,1593
709198158,0,50,1,4,1,0,36,6,0,3125,1928,1197,0.412,1631
712419708,0,56,1,2,1,0,48,6,2,4930,2259,2671,1.134,2194
709103358,0,39,1,2,1,0,36,6,3,9476,0,9476,0.605,1128
716966808,0,47,0,1,4,0,37,6,3,11722,1667,10055,0.566,1497
772264383,0,44,0,2,5,0,33,4,3,13301,0,13301,1.058,1385
721057758,0,61,1,1,0,0,47,4,3,1438.3,0,1438.3,1.337,1449
769137108,1,43,1,2,1,0,37,3,1,1438.3,0,1438.3,1.004,974
717640083,1,59,0,1,3,0,36,3,3,6705,0,6705,0.749,731
716445783,0,42,1,2,0,0,31,4,0,22718,0,22718,0.791,1191
708579633,0,40,0,4,2,2,28,4,2,23981,1788,22193,0.631,1421
718715583,0,65,0,2,1,0,56,4,4,2318,1010,1308,0.81,1256
778686408,0,48,0,1,3,0,29,4,2,19324,1040,18284,0.904,1744
715015683,0,44,0,2,2,0,34,5,1,5331,1993,3338,0.777,1766
805254708,0,36,1,4,0,0,31,5,0,15700,1276,14424,1.389,2229
710462433,0,45,0,4,3,0,30,6,2,17625,894,16731,1.285,1773
721342383,0,39,0,2,4,0,34,6,2,17438,0,17438,1.078,1860
720179883,0,40,0,4,4,0,25,3,1,1962,0,1962,0.684,1179
794977533,1,62,0,0,3,0,56,3,2,8077,0,8077,0.749,906
779445108,0,26,0,0,2,0,13,6,2,3290,1616,1674,0.466,2781
718193958,0,60,0,0,1,0,53,5,2,2402,1728,674,0.652,1650
710955633,0,54,1,3,1,0,42,6,0,9256,1999,7257,0.812,1446
716149383,0,62,0,0,3,0,36,6,3,3674,895,2779,0.658,1703
752604633,1,57,0,2,2,0,50,2,3,6462,0,6462,0.856,761
713889933,0,59,0,0,2,0,48,4,2,1638,0,1638,0.533,1536
709446783,0,46,0,4,3,0,38,3,2,4335,2480,1855,0.543,1373
789115833,0,44,0,4,3,0,32,5,2,3233,1034,2199,0.759,1256
711242058,1,48,0,4,4,0,36,1,1,11862,2517,9345,0.766,643
787623858,0,43,0,2,5,1,24,4,0,34516,1938,32578,0.426,1215
709040508,0,57,0,4,5,0,38,6,2,19802,1961,17841,1.125,2244
708864708,0,46,0,3,4,0,36,4,2,24869,1729,23140,0.408,1409
717758583,0,40,0,3,3,0,36,4,1,3624,1975,1649,0.708,1469
715416633,0,54,0,1,4,0,36,4,2,6175,960,5215,0.709,1847
717956283,0,57,1,1,2,0,48,5,0,10953,1945,9008,0.886,1277
721379433,0,44,0,4,3,0,28,6,3,11338,0,11338,0.695,1227
712027683,0,47,1,2,1,0,35,3,2,5544,1184,4360,0.85,1336
716027208,0,47,0,4,3,0,36,4,1,19665,706,18959,1.317,1110
720475233,0,50,1,2,1,0,43,6,3,2927,1412,1515,0.763,1474
712275108,0,53,1,3,2,0,33,4,3,5146,1618,3528,1.073,1955
718121658,1,56,0,1,3,0,44,5,3,1704,0,1704,0.701,660
711593808,1,55,0,1,3,0,46,2,3,1438.3,0,1438.3,1.037,888
716222808,0,53,1,4,1,0,36,6,3,2974,1170,1804,1.297,1785
718731183,1,61,0,1,2,0,49,1,2,5472,788,4684,0.526,705
788779008,0,57,0,2,3,0,38,3,2,2736,1822,914,0.593,1211
710404533,0,50,0,2,4,0,37,6,1,1438.3,862,576.3,0.65,1391
711173058,0,56,1,2,0,0,45,4,0,5406,1782,3624,0.976,1407
715383108,0,52,0,2,5,0,44,5,1,34516,2174,32342,0.426,1616
711697158,0,60,0,0,1,0,36,6,2,1976,1311,665,0.995,1498
709186983,0,49,0,4,4,0,40,3,1,8714,2252,6462,0.831,1536
808964433,0,46,1,4,1,0,41,4,1,8693,1378,7315,0.799,1594
711948333,0,42,0,1,4,0,36,6,2,9247,710,8537,0.735,1190
710541858,0,45,0,3,1,0,33,6,0,7717,1430,6287,0.822,1248
713865333,1,45,1,4,1,0,38,3,3,4908,0,4908,0.993,827
797707008,1,44,1,3,1,0,38,6,3,7222,0,7222,0.685,920
713490483,0,61,0,0,4,0,48,6,2,21740,0,21740,0.676,1755
720370533,1,55,0,3,3,0,44,3,2,2323,0,2323,0.737,804
779743908,0,44,0,4,3,0,29,4,2,7788,0,7788,0.296,1196
718675158,1,55,1,1,1,0,36,4,3,1438.3,361,1077.3,0.963,850
710784333,0,57,0,2,5,0,36,3,2,23700,1314,22386,1.487,1644
816596583,0,45,0,2,4,0,40,6,1,11710,693,11017,0.914,1749
717517758,0,57,1,0,2,0,45,3,2,2278,845,1433,1.328,2307
712880283,0,31,0,0,2,0,22,3,0,4048,1113,2935,0.717,1757
753226158,0,34,1,2,1,0,24,6,2,3663,1853,1810,0.963,1826
720605808,1,53,1,1,1,0,36,2,3,1438.3,0,1438.3,0.672,799
758317233,0,35,1,1,0,0,28,4,2,3518,1575,1943,0.625,2121
711028308,0,44,1,4,1,0,36,4,0,1717,0,1717,0.619,1468
814852533,0,50,0,1,4,0,45,3,2,16813,1185,15628,0.552,1482
711526533,0,33,0,3,4,0,25,4,3,16434,2104,14330,0.955,1726
804403908,0,50,0,3,3,0,45,4,3,21872,1118,20754,0.658,1806
716999883,0,51,0,4,4,0,41,5,0,15897,1437,14460,0.584,1405
716452083,0,56,1,4,1,0,46,5,2,4271,1150,3121,1.064,2052
787599258,0,55,1,3,1,0,29,6,2,7361,1309,6052,0.504,1175
714495258,0,26,0,0,1,0,36,4,3,1438.3,479,959.3,0.553,1786
717713283,0,42,1,3,1,0,33,6,3,8628,1077,7551,0.872,1675
789317883,0,54,0,2,4,0,44,4,3,18750,1705,17045,0.807,1200
714500883,0,44,1,3,0,0,36,4,3,21242,819,20423,0.499,1283
789467508,0,65,1,0,2,0,56,5,0,2961,1570,1391,0.908,1937
710317758,0,38,1,3,0,0,29,4,2,11327,1528,9799,1.142,2033
711231558,0,58,0,3,3,0,40,6,3,8308,2517,5791,1.455,1915
716829483,0,39,1,3,2,0,28,4,2,3249,2217,1032,1.06,1988
779713608,0,52,0,2,5,0,36,5,2,2981,1358,1623,1.242,1648
711628458,0,45,1,3,1,0,31,4,0,8829,901,7928,0.825,1902
718943508,0,42,0,3,4,0,33,3,2,3714,2170,1544,0.524,1454
770724558,1,42,0,2,3,0,28,6,3,7340,0,7340,0.65,838
783561558,0,57,0,4,5,0,51,4,3,16952,0,16952,0.709,1918
719309958,1,55,0,3,4,0,35,4,3,20865,0,20865,0.881,837
788785083,0,44,1,3,1,0,25,6,2,3083,1040,2043,0.729,4311
780481308,0,37,1,3,0,0,24,3,2,10584,1550,9034,0.692,1567
711757383,0,50,1,3,1,0,42,4,2,2240,0,2240,0.668,1905
787550808,0,51,0,2,2,0,40,5,2,12240,1566,10674,0.539,1422
779863533,0,37,0,1,4,0,21,6,0,5120,0,5120,0.867,1680
714529233,0,36,1,2,1,0,24,3,3,3124,1593,1531,0.869,1652
708177333,0,51,1,2,1,1,36,5,0,11261,2485,8776,0.736,1158
812019933,0,65,0,1,2,0,56,3,2,2468,2021,447,0.906,1797
708557358,0,43,0,2,3,0,28,4,3,22157,1355,20802,0.69,1911
713580633,0,46,0,3,2,0,32,6,3,11477,0,11477,0.767,1260
711466533,0,43,1,2,1,0,33,5,2,3933,852,3081,0.433,1489
802276683,0,56,0,3,4,0,50,3,3,8022,1372,6650,0.896,1794
780913308,0,43,0,3,3,0,34,6,0,13771,2517,11254,0.501,1510
808897683,1,53,0,1,4,0,48,3,3,30271,1406,28865,1.336,3231
719428308,0,50,0,2,3,0,41,6,2,3244,1762,1482,0.661,1274
713010483,0,43,1,3,2,0,36,6,3,2936,2379,557,0.694,1572
717006333,0,54,0,3,4,0,36,6,2,1438.3,1133,305.3,0.759,1935
787621158,0,33,0,2,3,0,25,6,3,6242,491,5751,1.054,2187
716924058,0,58,1,2,2,0,49,3,3,6175,1166,5009,0.803,1417
720916683,0,41,0,3,4,0,26,4,2,11806,1811,9995,0.754,1465
720923658,0,48,0,3,3,0,39,5,2,4734,954,3780,0.6,1570
712710708,0,55,0,2,2,0,36,5,0,6244,2517,3727,0.607,1445
718939083,1,54,1,2,1,0,45,3,3,1438.3,306,1132.3,1.035,694
779519058,0,51,1,3,0,3,34,3,2,34516,1578,32938,0.725,1929
719085933,0,35,0,3,4,0,24,4,2,23561,864,22697,1.373,2447
715124958,0,50,0,3,4,0,36,5,3,24742,1676,23066,0.566,1306
712979133,1,55,0,4,4,0,41,2,2,27560,900,26660,1.031,646
712006308,0,45,1,0,1,0,35,6,3,5923,1686,4237,0.702,1236
710801133,0,34,0,2,3,0,36,6,2,8581,2326,6255,1.226,2513
712490283,0,55,1,4,2,0,41,4,3,3156,2517,639,1.516,2091
720071583,1,48,1,2,1,0,36,5,3,7151,800,6351,0.986,854
717958833,0,46,0,4,3,0,35,5,2,1535,700,835,2.282,1848
812420358,1,61,1,0,1,0,56,3,3,2122,554,1568,0.857,949
712370208,0,48,0,1,3,0,35,3,2,17131,1213,15918,0.604,1371
715940358,0,51,1,1,1,0,42,6,2,5822,2387,3435,0.76,1804
715041333,0,39,0,3,3,0,29,3,3,3537,2517,1020,1.021,1605
712797258,0,43,0,3,5,0,33,3,3,34516,2129,32387,0.587,1463
769170558,0,53,0,3,3,0,47,6,3,16320,0,16320,0.757,1279
715884858,0,38,0,2,4,0,36,5,3,2407,843,1564,1.008,1470
796343058,0,49,1,2,1,0,43,4,2,3538,0,3538,0.481,1265
783910008,0,37,1,0,1,0,31,5,2,2684,1381,1303,0.794,2002
718888308,0,53,0,3,4,0,36,4,2,34516,2517,31999,0.741,1475
785114808,0,46,0,2,2,1,40,4,2,15459,0,15459,0.789,1419
709852908,0,44,1,3,1,0,36,5,3,4307,0,4307,0.745,1628
823528833,0,50,1,1,1,0,46,4,3,2081,1235,846,1.485,1337
719679858,0,58,1,2,2,0,47,3,2,2848,1468,1380,0.517,1135
827108583,0,55,0,3,5,0,51,3,3,34516,1266,33250,0.846,1161
787833333,0,44,0,3,4,0,35,6,2,6361,1292,5069,1.027,1571
719781183,0,57,0,4,4,0,38,4,3,15428,1553,13875,0.747,1916
710429358,0,57,0,1,2,0,48,5,3,2544,1927,617,0.939,1346
798792408,1,48,0,3,4,0,42,1,3,9959,0,9959,0.688,805
710280558,0,51,0,1,3,0,39,3,2,8796,2517,6279,0.492,1195
809825358,0,53,1,3,1,0,48,6,3,3428,1566,1862,0.557,1155
714451833,0,45,1,1,1,0,36,6,2,1438.3,0,1438.3,0.597,1431
713943783,0,41,0,4,3,0,32,5,2,18001,906,17095,0.62,1194
710706558,0,51,1,4,1,0,42,3,3,2680,1753,927,0.32,1154
713620308,0,46,1,2,1,0,35,6,3,4675,1734,2941,0.413,1232
813453408,0,40,1,5,1,0,35,3,3,2448,1693,755,0.502,1269
818248383,0,33,0,2,3,0,28,3,3,4049,0,4049,0.898,1742
780106908,0,53,0,1,4,0,38,6,2,8154,996,7158,0.594,1379
708938508,0,63,0,1,2,0,36,5,2,4559,1571,2988,1.441,1870
709671708,0,61,0,0,4,0,36,4,1,19354,984,18370,0.956,1207
711204483,1,56,0,4,3,0,46,3,3,2340,1930,410,0.987,781
801728658,0,53,0,2,3,0,47,6,0,13848,1389,12459,1.178,1773
713945883,1,62,1,2,1,0,52,4,2,2490,513,1977,0.678,864
779558733,0,50,1,4,0,1,36,6,2,32156,1791,30365,0.906,1559
788370258,0,37,0,4,3,0,30,5,2,2578,2517,61,0.896,1830
714927333,0,62,1,0,0,0,52,6,2,9050,1538,7512,0.77,1542
710383158,0,49,0,3,4,1,41,4,2,34516,0,34516,0.499,1506
798007308,0,57,1,3,0,0,51,6,0,8362,0,8362,0.528,1175
711768858,0,55,0,2,4,0,36,3,3,6514,2258,4256,0.785,1383
714888633,0,50,0,1,4,0,42,3,4,4051,1183,2868,0.794,1837
712650333,0,48,0,3,3,0,37,3,2,11959,1665,10294,0.675,1191
719945433,0,60,1,1,2,0,48,3,2,2070,0,2070,0.708,1793
720310458,0,46,0,1,5,0,32,5,1,11840,1295,10545,0.84,1560
718344033,0,47,0,2,5,0,35,4,2,3636,1010,2626,0.596,1564
715442958,0,54,0,2,3,0,36,3,3,11067,2517,8550,1.048,1843
780326883,0,53,0,2,3,0,40,3,3,11262,1435,9827,0.735,2165
711157833,0,56,1,3,2,0,36,4,0,5108,1656,3452,0.711,1631
719704308,0,56,1,4,2,0,36,5,1,2072,1543,529,0.486,1265
708772308,0,41,0,3,4,0,24,4,3,4119,1656,2463,0.561,1455
817663908,0,60,1,1,2,0,42,5,3,5903,1335,4568,0.914,1137
780054258,0,40,0,5,2,0,25,6,3,7860,541,7319,0.764,1367
709990983,0,49,1,3,2,0,36,6,2,5918,842,5076,0.56,1292
818045958,0,46,0,4,2,0,41,5,2,6741,1745,4996,0.559,1682
716380683,0,36,1,3,1,0,36,6,2,3880,1542,2338,1.015,1598
787480158,0,57,1,2,1,0,45,4,0,2494,1639,855,0.858,1555
778461408,0,38,0,1,4,0,23,4,2,22149,987,21162,1.633,2409
713861733,0,50,0,3,4,0,36,4,1,34516,1542,32974,0.869,1770
789291633,0,62,0,0,3,0,51,3,0,5450,967,4483,0.701,1526
789513858,1,43,0,3,2,0,35,2,3,1438.3,0,1438.3,0.694,891
778357458,0,44,1,5,1,0,24,4,3,2003,1224,779,0.646,1756
718325883,0,39,0,2,2,0,32,6,2,7723,1902,5821,1.181,1241
720344658,0,38,0,2,4,0,23,4,1,18226,1847,16379,0.845,1681
809292483,0,44,1,4,1,0,39,4,2,8128,1846,6282,0.857,1224
779791008,0,43,0,3,4,0,32,6,3,5851,1660,4191,0.786,1572
779557533,0,54,0,1,4,0,40,6,3,10260,942,9318,1.042,1566
795904233,0,38,1,3,0,0,32,5,0,26945,727,26218,0.687,1579
710573808,0,55,0,2,3,0,36,6,3,2243,1418,825,0.39,1334
717418158,0,42,0,5,5,0,36,4,2,34516,1839,32677,0.69,1230
771963708,1,56,0,3,3,0,45,5,2,12248,0,12248,0.894,767
712433508,1,59,1,1,0,0,50,3,3,1438.3,0,1438.3,0.57,724
779320983,0,46,0,4,4,0,28,4,2,19843,1178,18665,0.909,1638
718093233,0,55,1,2,1,0,45,3,3,2163,0,2163,0.816,1349
719459358,0,52,0,1,5,0,41,4,2,33864,989,32875,1.219,1751
